date,SS,Amsterdam,Athens,Bangkok,Brussels,BA,Copen,Dublin,Helsinki,Istanbul,KL,London,Madrid,Manila,NY,Oslo,Paris,RIO,San,Sing,Stock,Sydney,Taipei,Viena,Zurich
5/07/1988,125,256.635,106.003,168.655,384.899,280.087,440.954,149.416,122.598,70.469,135.237,557,263.86,119.192,253.784,496.377,376.164,483,116.067,634.944,927.419,311.595,207.704,210.83,160.352
6/07/1988,119,259.178,104.632,169.294,385.036,281.658,442.964,151.156,122.203,67.51,135.854,561.264,263.811,120.515,250.357,498.632,380.505,491.8,112.587,630.7,938.655,315.712,213.299,210.147,162.029
7/07/1988,122,258.672,104.609,170.144,380.445,303.441,440.159,151.182,122.587,67.452,131.505,556.902,262.798,121.096,250.258,495.129,382.601,503,110.593,619.719,942.409,317.03,216.155,210.047,161.332
8/07/1988,95,260.243,104.362,170.961,380.961,313.67,439.568,151.287,122.54,71.073,130.545,563.152,263.032,121.409,248.671,488.676,381.579,503.1,113.019,620.951,945.812,319.801,211.654,210.034,162.252
11/07/1988,126,259.278,103.376,171.669,381.108,329.443,437.16,151.876,122.562,74.542,132.201,564.449,263.859,120.977,249.228,491.541,374.402,494.1,114.175,626.847,938.82,323.442,211,212.428,162.597
12/07/1988,119,257.527,103.442,172.467,381.542,322.951,437.429,151.664,122.727,72.29,134.551,558.942,264.788,120.794,246.608,491.2,370.894,490.8,114.543,632.244,939.143,322.953,211.297,212.488,161.55
13/07/1988,140,257.03,103.105,173.37,380.501,328.753,430.662,152.084,123.833,72.792,134.79,562.431,264.606,121.376,248.013,486.851,365.378,496.2,114.03,632.231,935.74,321.942,216.254,212.234,160.572
14/07/1988,140,256.667,103.124,177.214,377.506,352.531,434.198,153.034,123.919,73.056,135.868,560.801,264.298,122.811,248.983,490.256,365.378,479.2,113.969,635.699,935.579,320.394,221.452,212.992,160.806
15/07/1988,128,260.029,103.277,175.583,376.012,380.849,431.575,155.905,123.58,74.662,136.917,560.339,263.623,125.651,250.555,501.589,368.213,468.6,115.027,639.576,935.437,321.792,226.015,212.507,160.975
18/07/1988,121,260.136,103.617,174.431,374.478,379.494,431.733,156.368,124.313,79.635,138.874,556.444,263.182,126.425,249.22,505.483,361.779,451.8,115.871,648.8,937.921,326.085,227.399,213.943,161.639
19/07/1988,122,261.385,105.907,172.691,374.507,375.243,431.274,155.426,125.16,77.135,137.186,555.397,260.159,127.733,247.196,505.009,356.969,453.9,116.204,642.633,935.006,322.008,226.517,214.096,160.296
20/07/1988,119,264.386,107.522,169.739,377.017,404.014,434.591,156.824,125.342,77.627,137.466,561.292,260.137,129.642,248.458,506.697,360.634,447.8,116.649,646.117,943.17,321.298,230.758,213.203,160.823
21/07/1988,122,264.286,108.727,171.117,376.964,400.707,437.903,157.621,125.66,81.161,138.99,561.296,260.236,130.107,245.296,512.679,362.437,454.4,115.823,651.307,949.721,322.879,235.315,213.409,161.301
22/07/1988,134,261.929,109.069,171.861,376.963,403.177,436.782,156.267,125.741,81.109,138.578,555.647,260.337,131.482,242.362,509.045,362.697,466.2,116.516,646.086,946.749,323.703,237.196,213.509,160.171
25/07/1988,88,262.469,110.393,171.145,375.276,412.842,435.77,155.015,125.181,81.109,138.542,553.384,260.337,133.245,243.76,508.882,362.253,449.7,116.778,645.97,945.465,322.784,241.443,212.491,159.299
26/07/1988,117,265.377,109.502,172.161,375.597,436.12,435.024,154.136,124.261,81.109,137.062,553.325,259.656,134.379,244.165,511.51,364.782,438.3,118.121,641.706,946.786,320.661,241.112,213.661,158.743
27/07/1988,135,265.535,107.775,173.271,375.634,443.77,436.107,153.31,124.187,81.109,138.14,554.488,260.029,134.988,241.682,509.559,365.336,448.4,119.574,643.216,950.565,318.927,247.177,215.689,158.831
28/07/1988,181,263.173,107.51,172.064,376.517,469.713,437.535,152.691,124.583,80.744,137.823,555.495,260.638,134.417,244.893,505.848,364.473,472.9,121.575,640.689,950.293,316.255,251.868,218.268,158.478
29/07/1988,186,267.145,107.21,172.064,377.659,472.32,442.502,151.169,124.587,80.889,138.262,558.878,261.771,135.129,250.291,505.04,369.416,488,121.177,646.205,956.407,318.471,257.968,219.007,158.906
1/08/1988,179,271.328,107.154,172.195,378.459,472.32,441.529,151.169,125.103,76.964,139.451,561.56,263.821,136.212,250.551,508.962,370.768,489.3,121.48,657.395,964.843,321.06,262.772,220.731,158.906
2/08/1988,182,270.831,106.128,172.603,379.85,472.32,440.893,149.835,125.376,73.99,139.611,560.426,264.455,138.365,250.639,509.207,372.174,478.8,121.306,659.008,962.716,321.3,269.859,219.804,159.649
3/08/1988,169,270.232,105.59,175.726,381.204,472.32,444.637,148.449,125.153,74.734,139.705,563.178,265.136,139.905,251.376,507.733,371.096,468.4,120.132,664.85,963.957,320.197,277.026,220.694,160.011
4/08/1988,150,271.548,105.176,176.444,381.466,561.888,438.59,148.363,126.217,74.667,140.413,564.97,265.133,137.051,250.304,503.699,370.96,470.6,118.669,662.876,965.783,322.576,282.829,220.078,161.826
5/08/1988,154,272.041,106.725,177.197,382.964,570.491,438.455,148.308,126.431,74.667,139.496,566.611,266.056,138.248,249.493,504.086,370.223,478.2,119.502,665.271,963.993,324.959,286.892,220.176,163.781
8/08/1988,214,273.845,106.078,177.697,383.548,521.678,434.39,148.801,126.901,75.727,140.833,566.948,267.662,137.997,248.525,503.691,369.424,480.1,119.13,670.141,955.481,325.577,295.688,220.867,164.333
9/08/1988,190,275.199,107.334,176.796,382.105,560.479,434.001,149.953,126.532,75.315,141.165,563.049,267.219,138.62,245.283,505.275,370.273,484,118.366,670.14,944.428,327.143,299.892,222.327,163.828
10/08/1988,169,269.959,108.156,173.964,380.168,580.964,433.47,148.442,125.782,75.291,141.388,555.766,264.3,139.516,241.38,505.157,365.53,496.3,118.016,654.665,926.365,321.938,297.41,222.301,162.449
11/08/1988,166,261.252,108.511,172.642,373.197,585.067,434.978,146.598,124.216,74.57,139.109,554.977,262.513,136.902,242.137,493.709,361.36,516.3,117.591,647.652,917.006,320.193,290.077,220.64,160.365
12/08/1988,152,261.68,108.179,172.642,374.982,591.289,434.868,145.742,123.837,74.719,138.195,557.903,260.985,137.277,241.894,494.579,361.749,534.6,117.501,646.898,925.164,321.348,298.212,222.85,160.813
15/08/1988,114,260.002,107.785,170.259,374.981,591.289,436.989,144.741,123.639,75.374,138.195,549.204,260.985,135.574,238.433,485.358,361.749,542.5,117.501,638.529,915.534,321.554,301.434,222.85,159.718
16/08/1988,84,257.873,108.268,166.845,375.222,589.308,435.466,143.715,122.82,73.878,136.302,551.99,259.39,135.351,240.032,478.543,359.09,539.4,117.471,640.044,913.644,316.368,307.529,224.128,158.176
17/08/1988,59,263.083,108.475,168.617,378.28,573.762,433.353,144.851,122.029,73.079,137.664,553.858,260.762,134.859,240.34,487.772,363.361,545.9,118.66,639.803,917.293,317.65,316.201,227.02,160.325
18/08/1988,71,263.049,109.87,167.681,378.692,618.854,433.913,146.785,123.006,72.041,135.604,554.483,261.178,132.523,240.443,490.416,364.088,559.3,119.228,626.486,924.774,322.647,325.017,224.752,159.502
19/08/1988,71,263.519,110.554,166.136,379.16,615.495,436.074,148.655,123.65,71.795,133.726,557.819,260.501,133.266,239.521,489.798,366.212,570.4,120.621,618.149,925.653,324.956,331.889,224.104,159.876
22/08/1988,32,262.291,108.392,163.574,378.732,599.045,437.479,148.555,124.126,71.36,132.872,553.968,259.293,131.637,236.868,483.74,365.45,578.7,120.737,614.906,924.875,326,337.721,223.12,160.999
23/08/1988,54,257.794,108.011,163.486,377.922,594.395,438.06,147.269,122.539,71.429,130.491,549.699,258.75,130.272,237.031,476.317,362.061,579.5,121.806,609.087,912.263,323.5,338.746,220.618,159.89
24/08/1988,95,258.846,107.398,163.819,379.283,554.841,435.202,146.367,120.715,71.277,131.864,550.398,257.874,127.98,240.573,467.561,365.65,597.5,123.615,608.572,915.448,323.489,330.713,221.662,159.951
25/08/1988,116,253.524,107.306,165.354,380.477,583.228,431.876,141.866,120.795,71.021,131.065,538.399,257.607,127.146,238.931,456.68,360.334,597.3,126.754,609.768,906.827,324.309,327.882,222.095,159.705
26/08/1988,177,254.286,107.838,164.861,378.092,589.002,428.649,141.789,119.466,71.146,129.9,535.011,255.701,127.698,239.411,458.832,358.541,597.1,127.54,594.526,903.851,315.806,318.96,222.04,159.714
29/08/1988,204,254.334,107.287,165.398,378.352,581.305,427.665,141.502,118.134,70.746,126.223,535.058,254.421,128.62,241.878,459.246,357.802,597.2,125.993,579.718,901.396,309.55,313.124,221.327,158.438
30/08/1988,189,253.659,106.279,164.467,378.92,567.953,427.508,140.252,116.893,70.7,124.972,529.15,252.688,129.592,241.989,457.686,359.826,606,127.553,581.494,907.218,312.228,308.655,221.601,158.889
31/08/1988,163,255.921,105.988,164.312,379.868,586.724,428.374,140.301,118.251,70.176,124.972,529.358,251.907,130.111,241.108,462.754,360.882,615.8,127.526,589.521,914.394,310.097,317.246,223.57,157.988
1/09/1988,171,253.306,106.683,162.905,381.068,596.346,427.448,139.778,118.892,68.015,125.535,522.216,250.209,130.455,238.278,462.718,358.135,615.7,126.053,585.398,909.14,304.093,324.142,222.925,156.476
2/09/1988,153,253.164,106.447,162.944,378.307,616.285,423.512,138.011,117.908,67.383,127.241,527.632,248.206,127.976,243.945,460.565,359.956,630.2,124.22,596.292,907.829,306.44,326.146,222.744,156.199
5/09/1988,110,255.274,106.919,164.761,381.801,609.375,426.171,142.869,116.976,67.343,130.947,533.805,250.694,128.465,243.945,459.501,361.125,644.8,122.331,601.362,912.251,311.074,338.383,222.6,157.289
6/09/1988,115,255.671,106.696,165.596,382.861,596.781,428.618,143.089,115.046,69.127,129.192,535.71,251.484,128.343,244.991,460.05,360.987,658.4,121.522,599.448,917.628,310.951,335.682,221.798,157.099
7/09/1988,105,255.271,106.532,165.862,382.219,618.826,429.244,143.491,115.41,70.345,129.283,531.95,250.289,127.636,245.178,455.296,365.437,658.4,121.208,601.664,919.315,309.232,335.185,222.301,156.251
8/09/1988,88,254.987,106.466,165.279,383.911,615.485,430.274,142.902,116.86,70.899,129.712,526.531,249.51,127.007,245.425,455.641,365.296,690.7,122.502,604.277,920.589,308.101,326.08,223.062,156.216
9/09/1988,90,254.972,106.941,165.099,384.186,608.199,432.197,142.113,116.901,75.251,129.537,525.477,248.22,126.639,246.077,457.365,364.69,698.5,123.961,602.504,923.701,306.053,324.93,223.975,155.301
12/09/1988,108,256.008,107.073,165.963,387.469,608.559,432.446,140.028,116.999,81.356,128.828,527.512,246.499,127.346,245.51,454.736,367.283,700.8,123.951,600.646,931.258,299.667,319.363,223.8,155.301
13/09/1988,112,257.034,106.583,164.652,387.977,643.134,433.091,140.358,116.933,81.531,128.122,530.905,245.683,127.88,246.378,455.677,372.48,701.7,122.953,599.83,933.755,303.578,327.781,224.575,156.191
14/09/1988,106,259.868,106.924,165.301,390.635,657.283,434.517,140.156,116.526,78.156,129.278,532.804,246.651,128.146,248.171,460.91,380.759,728.5,122.963,602.454,932.975,308.308,328.84,224.731,157.296
15/09/1988,106,262.752,107.17,164.675,393.472,659.246,435.748,140.754,116.721,79.571,129.621,533.348,248.409,127.425,247.081,464.872,380.091,746.7,123.954,604.924,933.4,312.342,327.93,225.402,158.458
16/09/1988,94,260.777,107.131,164.138,398.083,679.957,436.34,139.561,116.415,77.416,128.993,532.648,248.099,127.195,249.468,469.811,380.5,773.5,124.921,603.501,931.829,310.12,329.389,225.688,158.138
19/09/1988,182,258.048,106.266,164.149,403.187,695.372,439.363,139.609,113.967,73.663,128.672,531.255,249.179,127.378,247.994,469.063,381.069,800.1,124.921,601.032,942.97,306.346,341.917,226.232,159.821
20/09/1988,200,257.902,106.632,164.01,409.506,700.472,442.302,138.916,111.995,75.41,126.777,534.804,247.419,127.214,248.611,467.996,381.13,840.6,125.834,588.202,946.628,308.001,349.079,226.313,159.038
21/09/1988,200,259.048,106.371,164.762,413.658,699.902,447.656,140.337,112.462,76.411,127.661,540.781,247.09,126.894,248.978,474.019,388.106,847,125.666,592.635,952.132,307.983,346.829,226.179,160.172
22/09/1988,226,257.771,106.9,166.671,421.189,715.144,454.584,141.312,114.555,75.779,127.836,538.543,245.483,126.368,248.156,475.451,389.79,844.8,125.255,594.156,963.254,307.027,355.755,227.112,161.191
23/09/1988,204,256,108.837,166.417,410.097,729.856,455.799,140.213,114.05,76.202,127.128,539.22,244.165,126.233,248.853,476.011,388.539,874.2,125.932,586.797,966.932,308.58,365.307,226.965,161.874
26/09/1988,187,256.678,110.845,167.363,406.658,752.805,458.357,141.673,113.761,77.453,125.81,539.491,243.506,126.174,248.02,474.9,392.593,908.7,125.751,579.855,961.158,306.662,373.469,228.161,162.797
27/09/1988,170,255.854,111.251,166.99,412.179,741.615,460.023,141.597,113.377,76.039,126.122,544.603,244.072,126.08,247.404,474.491,390.312,928,123.939,581.12,955.337,306.178,373.469,228.215,163.089
28/09/1988,132,256.693,108.987,167.077,409.919,766.952,458.486,140.876,113.112,75.251,127.799,546.62,245.186,125.113,248.055,475.91,391.806,900.3,123.71,585.771,953.662,306.553,373.469,227.837,162.083
29/09/1988,126,259.056,108.554,166.912,410.216,786.071,462.845,142.568,112.353,75.335,127.005,551.763,247.388,124.619,251.221,475.729,396.407,905.6,124.429,585.265,957.436,305.794,362.72,227.432,163.046
30/09/1988,136,260.14,109.499,167.119,412.779,802.532,464.486,141.751,112.086,76.139,127.488,551.236,250.524,124.757,250.63,483.031,396.134,922.4,126.439,586.994,960.448,307.004,355.462,226.73,163.625
3/10/1988,160,256.057,111.055,167.171,413.729,772.024,465.486,142.397,112.628,75.994,125.634,544.409,252.083,123.98,250.032,486.595,397.036,950.4,132.711,580.842,965.256,306.969,338.608,227.141,163.512
4/10/1988,163,256.95,112.224,167.022,412.762,755.69,467.031,141.464,111.89,76.507,123.769,545.425,252.267,124.557,249.052,485.978,399.446,991.5,132.121,570.712,966.999,301.353,330.714,229.026,163.371
5/10/1988,154,257.277,113.68,165.839,411.456,763.809,465.38,143.267,112.135,75.69,122.258,551.189,251.317,124.312,250.111,491.395,399.769,992.3,132.121,564.494,969.741,298.417,321.606,228.681,163.885
6/10/1988,160,257.34,115.595,166.094,408.868,735.136,465.71,145.282,112.134,74.511,123.264,555.353,251.395,123.732,250.55,489.692,400.087,1016.5,112.326,569.868,978.57,299.14,312.607,228.014,164.743
7/10/1988,164,259.411,115.671,166.44,407.022,717.133,466.113,144.655,111.742,75.296,124.677,557.295,251.349,124.698,255.693,489.733,400.753,1028.6,116.044,576.244,980.247,301.427,304.799,227.725,166.313
10/10/1988,185,261.713,117.544,167.239,408.285,717.133,468.547,146.97,111.649,74.625,126.221,556.658,253.34,126.667,256.071,491.049,401.467,1028.6,117.721,584.645,987.828,302.882,298.095,229.032,167.688
11/10/1988,211,261.44,117.18,164.538,408.179,642.022,470.609,147.349,111.361,73.241,126.398,555.052,253.955,126.779,255.816,491.542,394.452,1052.9,116.459,584.054,983.566,305.213,290.64,229.414,167.301
12/10/1988,188,257.684,115.177,167.019,414.93,677.26,467.105,145.659,111.087,68.225,125.182,547.866,253.955,127.438,252.165,477.621,393.329,1056.3,116.459,579.975,982.176,305.442,284.181,230.328,166.569
13/10/1988,164,259.456,115.098,166.516,415.645,659.492,464.657,144.925,112.173,68.33,123.985,552.901,253.775,127.465,253.299,475.72,398.416,1023.5,112.594,575.986,977.169,305.253,276.493,231.158,166.406
14/10/1988,136,261.167,115.052,166.072,416.237,639.177,468.706,145.248,113.395,67.517,123.655,555.559,252.983,128.677,253.458,481.588,401.268,1064.3,112.065,575.209,988.718,306.5,269.585,234.526,167.177
17/10/1988,168,261.583,114.061,165.866,416.826,687.569,471.295,146.691,113.983,62.314,124.335,562.354,254.108,133.715,254.395,481.064,395.833,1053.7,111.322,579.703,982.203,310.411,256.919,238.035,166.962
18/10/1988,166,261.603,114.096,165.04,415.646,707.738,473.297,147.551,113.481,62.931,126.41,561.57,254.299,133.175,257.224,486.518,398.33,1070.5,113.017,587.729,978.864,311.348,250.963,239.975,166.902
19/10/1988,149,263.573,113.861,164.958,416.56,667.703,474.362,147.243,113.546,64.577,126.774,563.478,253.273,132.391,255.066,486.602,404.521,1085.7,116.299,590.207,976.825,312.852,245.447,239.32,168.051
20/10/1988,146,262.418,114.552,164.546,416.068,660.534,474.989,146.802,113.675,66.346,126.624,564.313,252.657,131.356,260.608,485.208,404.107,1053.5,118.044,589.522,981.365,315.458,239.761,240.222,168.271
21/10/1988,136,261.823,115.625,163.97,416.422,662.783,478.209,146.499,113.887,66.738,129.365,563.303,254.872,131.979,261.429,487.785,406.347,1042,118.336,597.281,985.607,316.527,237.356,241.101,169.418
24/10/1988,155,261.184,116.415,163.97,417.042,657.458,483.445,145.954,114.649,68.37,129.365,560.262,258.22,129.984,260.316,482.872,408.851,1059.1,117.192,600.045,991.969,314.013,250.664,241.301,169.392
25/10/1988,149,263.098,115.903,163.123,417.788,644.093,484.01,145.092,114.93,70.352,129.596,560.667,257.956,129.984,260.381,484.138,410.101,1071,116.46,596.599,993.158,312.685,250.664,239.145,169.348
26/10/1988,150,263.76,115.054,161.364,419.585,679.353,491.413,144.358,115.103,72.231,129.75,561.559,257.509,129.874,259.328,482.481,411.973,1062.7,114.797,601.415,996.966,313.117,250.438,239.145,170.193
27/10/1988,149,262.646,115.259,158.025,419.47,656.841,492.586,143.728,114.774,71.698,130.523,562.059,256.745,130.498,255.681,485.79,413.249,1106.1,115.807,601.109,995.304,313.318,256.754,238.55,169.557
28/10/1988,160,264.66,115.194,159.624,418.127,655.92,493.922,143.419,114.961,69.528,129.668,564.963,254.041,130.326,256.967,490.02,417.303,1160.6,116.501,597.149,995.989,312.129,262.791,238.813,170.308
31/10/1988,158,263.077,114.49,158.118,421.944,647.396,502.299,143.419,115.351,70.742,130.247,563.1,255.674,130.326,257.527,493.249,417.413,1160.6,118.409,598.042,999.871,312.875,265.81,239.509,169.649
1/11/1988,143,264.457,115.399,154.962,421.944,642.197,504.161,137.451,116.335,70.875,129.11,565.105,255.674,130.326,257.708,495.376,417.413,1180.9,118.409,595.761,1003.518,312.296,262.744,239.509,170.248
2/11/1988,152,263.31,115,153.539,421.599,612.403,502.268,137.798,117.721,71.321,128.936,560.67,256.42,130.294,257.762,489.548,419.741,1231.6,117.867,594.302,1008.623,311,256.362,241.924,170.874
3/11/1988,130,263.198,114.836,146.271,421.236,614.604,496.263,136.784,118.021,71.828,129.575,559.566,256.909,130.392,258.079,490.61,419.683,1299.3,115.815,594.226,1008.324,308.854,263.32,244.036,169.975
4/11/1988,162,264.011,115.081,154.874,422.632,629.054,497.07,137.019,117.703,71.619,130.592,558.761,257.924,130.594,255.476,497.984,421.329,1342.2,115.427,594.769,1016.679,308.872,264.178,243.741,170.001
7/11/1988,119,259.886,114.182,154.988,422.619,607.649,495.362,133.93,118.328,73.702,130.172,554.475,258.194,131.442,253.259,498.338,416.153,1424.6,114.836,592.123,1011.84,306.35,272.137,243.127,168.979
8/11/1988,138,262.785,113.804,156.945,423.125,577.484,494.303,133.517,118.153,75.137,130.154,560.371,258.04,131.25,254.216,504.093,419.393,1442.5,114.774,592.123,1015.622,307.686,276.146,240.348,169.536
9/11/1988,164,260.147,113.767,156.605,425.217,562.189,496.405,132.612,118.011,74.579,132.129,555.631,258.04,132.981,252.543,509.551,417.325,1469.2,115.787,596.52,1016.821,308.523,280.045,241.645,169.315
